LARP,"Death Lord, Dread Lord Highwayman",24,"Scarred, rotting corpse.",Grey or white makeup with black accents or undead mask.,80,Must Wear Rep,0,High,As skills.,6,"Entangle, Slow, Repel, Bind",Entangle,Weapon (Any),8,9,Spell,"Control greater undead by voice.
 Arcane Detect Magic x10.
 Magic Create Undeadx3 
 Magic Release x2 Magic Dispel x4 
 Channel spell Death x2 Channel spell Shun x2
 Channel spell Disarm x2 Channel spell Shatter x2","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Only affected by earth, Spell weapon attacks.
 Resist Spell x4.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.","May possess PC skills (rogue), add character body.",Overlord(Greater),Undead Zombie
LARP,"Death Lord, Dread Lord Preceptor",28,"Scarred, rotting humanoid.",Grey or white makeup with black accents or undead mask.,100,Must Wear Rep,0,High,As skills.,10,"Entangle, Slow, Repel, Bind, Confine","Entangle, Slow, Repel, Bind",Weapon (Any),12,13,Spell,"Control greater undead by voice.
 Arcane Fear x3. 
 Magic Create Undead x3. 
 Magic Help Undead x2.
 Magic Dispel x2. 
 Magic Death x2. 
 Channel spell Destruction x2. 
 Channel spell Wither x2.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Only affected by earth, Spell weapon attacks.
 Resist Spell x4. 
 Bane Flame x2. 
 Bane Binding x2.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.","May possess PC skills (fighter), add character body.",Overlord(Greater),Undead Zombie
LARP,Death Master,7,"Twisted, walking corpse.",Grey or white makeup with black accents or undead mask.,20,Must Wear Rep,0,Low,None.,2,"Entangle, Slow, Repel",None,Weapon (Any),4,5,Normal,Control undead by voice.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal, silver weapon attacks.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.",Weapon master. Style master.,Lackey(Lesser),Undead Zombie
LARP,Genhoarde (Failed Liche),20,"Scarred, rotting humanoid with glowing red eyes.",Grey or white makeup with black accents or undead mask.,55,Must Wear Rep,0,Normal,None.,8,"Entangle, Slow, Repel, Bind, Confine","Entangle, Slow, Repel, Bind",Weapon and Claws (One Handed),10,11,Wither,"Control undead by voice. 
 Magic Create Undead x3.","No metabolism.
 Healed double by necromancy.
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal, silver weapon attacks.
 Resist Spell x2. 
 Phase x2.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.","May possess PC skills, add character body.",Overlord(Greater),Undead Zombie
LARP,Ghast,7,Pale twisted corpse .,Grey or white makeup with green accents or undead mask.,20,Must Wear Rep,0,Low,None.,2,"Entangle, Slow, Repel",None,Weapons and Claws (Any),4,5,Enfeeble,Nausea Poison x2.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.",Style Master. Weapon master.,Servant(Lesser),Undead Zombie
LARP,Ghoul,5,"Scarred, rotting humanoid.",Grey or white makeup with green accents or undead mask.,20,Must Wear Rep,0,Low,None.,1,Entangle,None,Claws (One Handed),3,0,Enfeeble,Nausea Poison x1.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.",None.,Fodder(Lesser),Undead Zombie
LARP,Ghoul Lord,,Scarred Rotting Humanoid,Grey or white makeup with green accents or undead mask. Undead tabard.,50,Must Wear Rep,0,Normal,As skills.,4,"Entangle, Slow, Repel, Bind",None,Weapons and Claws (Any),6,7,Paralysis,"Control undead by voice.
 Nausea Poison x4.
 Channel spell Destruction x2.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal, silver weapon attacks.
 Resist Spell x2.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.","May possess PC skills (fighter and rogue), do not add character body.",Minion(Greater),Undead Zombie
LARP,Huntsman,25,Twisted Corpse with entrails dangling from rib cage,Grey or white makeup with black accents or undead mask. Undead tabard.,125,Must Wear Rep,0,High,As skills.,6,"Entangle, Slow, Repel, Bind",Entangle,Weapons and Claws (Any),8,9,Enfeeble,"Control greater undead by voice.
 PHYSICAL BOTTLE (may be regen point).
 Arcane Death x2.
 Channel spell Disease x2. 
 Channel spell Bind x2. 
 Channel spell Confine x2. %^","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay. 
 Only affected by earth, magic weapon attacks. 
 Resist Spell x2. 
 Cloak Healing x2. 
 Phase x2.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.","May possess PC skills, do not add character body.",Master(Greater),Undead Zombie
LARP,Kennel Creep,20,Twisted Corpse with entrails dangling from rib cage,Grey or white makeup with black accents or undead mask. Undead tabard.,65,Must Wear Rep,0,Normal,As skills.,5,"Entangle, Slow, Repel, Bind",None,Weapons and Claws (Any),7,8,"Disease, Slow","Control undead by voice.
 Physical Bottle (may act as regen point.)
 Vertigo poison x2. 
 Channel spell Confine x2. 
 Channel spell Death x1. $%","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay. 
Reduced Damage: Maximum Damage 1 from normal, silver weapon attacks. 
 Cloak Healing x1. 
 Phase x2.
Resist Magic x1. ","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.","May possess PC skills, do not add character body.",Overlord(Greater),Undead Zombie
LARP,Lord of the Graveyard,16,A scarred Twisted Corpse.,Grey or white makeup with black accents or undead mask. Undead tabard.,35,Must Wear Rep,0,High,None.,0,None,None,Weapon (Any),8,11,Drain,"Control undead by voice. 
 Magic Create Undead x15.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal weapon attacks.
 Resist Spell x1.
 Spell Desecrate x3.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.","Weapon master. Style master. 
 Weapon proficiency +6. 
 Slay x2. Improved Slay x2.
 Parry x2. ^&",Servant(Lesser),Undead Zombie
LARP,Mummy,4,Walking corpse clothed in rotted wrappings.,Grey or white makeup with black accents or undead mask. Bandages.,20,Must Wear Rep,0,Mindless,None.,1,Entangle,None,Weapon and Claws (One Handed),3,4,"Disease, Slow",None.,"No metabolism.
 Healed double by necromancy.
 Immune to alteration, command, ice, poison, paralysis, waylay.","Immune to life. 
 Double damage from healing, flame. 
 Turns to dust at 0 body.",Weapon master. Style master.,Lackey(Lesser),Undead Zombie
LARP,"Mummy, Sycophant",6,Walking corpse clothed in rotted wrappings.,Grey or white makeup with black accents or undead mask. Bandages.,35,Must Wear Rep,0,Mindless,None.,3,None,None,Weapon and Claws (One Handed),5,6,"Disease, Slow","Channel spell Destruction x1. 
 Channel spell Cause Mortal Wounds x1.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, binding, command, death, ice, poison, paralysis, waylay.
 Resist Spell x1. 
 Bane Binding x2.","Immune to life. 
 Double damage from healing, flame. 
 Turns to dust at 0 body.",Weapon master. Style master.,Lackey(Lesser),Undead Zombie
LARP,"Mummy, Pharoah",16,Walking corpse clothed in rotted wrappings.,Grey or white makeup with black accents or undead mask. Bandages.,60,Must Wear Rep,0,Normal,As skills.,5,Immune,Immune,Weapons and Claws (Any),7,8,Wither,"Control undead by voice. 
 Channel spell Destruction x2. 
 Channel spell Death x2. 
 Magic Cause Mortal Wounds x2.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, binding, command, death, ice, poison, paralysis, waylay.
 Resist Spell x2. 
 Bane Binding x2.","Immune to life. 
 Double damage from healing, flame. 
 Turns to dust at 0 body.","May possess PC skills, add character body.",Overlord(Greater),Undead Zombie
LARP,"Mummy, Eternal Emperor",28,Walking corpse clothed in rotted wrappings.,Grey or white makeup with black accents or undead mask. Bandages.,100,Must Wear Rep,0,High,As skills.,8,Immune,Immune,Weapons and Claws (Any),10,11,Wither,"Control greater undead by voice.
 Channel spell Destruction x4. 
 Channel spell Death x4.
 Magic Cause Mortal Wounds x4.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, flame, ice, poison, paralysis, waylay.
 Only affected by earth, spell, body weapon attacks.
 Resist Spell x4.
 Bane binding x4.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.","May possess PC skills, add character body.",Overlord(Greater),Undead Zombie
LARP,Wight,6,Rotting twisted corpse.,Grey or white makeup with black accents or undead mask.,20,Must Wear Rep,0,Low,None.,2,"Entangle, Slow, Repel",None,Weapon (Any),4,5,Drain,None.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.",Weapon master. Style master.,Lackey(Lesser),Undead Zombie
LARP,Zombie,1,Walking corpse.,Grey or white makeup with black accents or undead mask.,10,Must Wear Rep,0,Mindless,None.,0,None,None,Weapon and Claws (One Handed),2,3,Normal,None.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body. 
 Cannot defend itself from attacks. May not run.",Weapon master. Style master.,Fodder(Lesser),Undead Zombie
LARP,Crypt Keeper,7,Skeletal humanoid with loose strands of putrid flesh.,White makeup with black accents or undead mask. Undead tabard.,25,Must Wear Rep,0,Normal,None.,3,"Entangle, Slow, Repel, Bind",None,Weapon (Any),5,6,Enfeeble,"Control undead by voice. 
 Magic Enfeeble x2.
 Magic Death x2.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.",Weapon master. Style master.,Servant(Lesser),Undead Skeletal
LARP,Death's Head,7,"Floating skull with flaming, red eyes.",Black clothes. White makeup with black accents and red eyes or undead mask.,15,None,0,Mindless,4-4-4-3-2- 1 (earth),0,Immune,Immune,None,0,0,None,"Magic Death x1. 
 Innate pyramid.
 Must throw necromantic or curse spells only.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Immune to normal weapon attacks.
 Bane Healing x3.","Must remain stationary.
 Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.",None.,Servant(Lesser),Undead Skeletal
LARP,Grave Dancer,2,Skeletal humanoid.,White makeup with black accents or undead mask. Undead tabard.,10,Must Wear Rep,0,Mindless,None.,0,None,None,Claws (Any),2,3,Normal,Channel spell Disarm x1.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Half Damage from weapon attacks.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.",None.,Fodder(Lesser),Undead Skeletal
LARP,Jade Skeleton,2,Large Skeleton with Green Bones,White makeup with black and green accents or undead mask. Undead tabard.,20,20 Natural Armor,0,Low,None.,0,None,None,Weapon (Any),2,3,Normal,None.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Revive after 60 seconds x1.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body after using revive skill.",Weapon master. Style Master.,Fodder(Lesser),Undead Skeletal
LARP,"Liche, Lesser",16,Skeletal figure with glowing eyes.,White makeup with black accents and red around eyes or undead mask. Undead tabard. Usually well dressed in rotting finery.,125,Must Wear Rep,0,High,As skills.,5,"Entangle, Slow, Repel, Bind",None,Weapons and Claws (Any),7,8,Drain,"Control greater undead by voice. 
 Arcane Paralysis x1. 
 10 Elemental Ice x5. 
 20 Elemental Ice x3. 
 Magic Create Undead x10.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Only affected by Earth, Spell, Body weapon attacks.
 Resist Spell x5.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.","May posssess PC skills, do not add character body.",Overlord(Greater),Undead Skeletal
LARP,"Liche, Greater",40,Skeletal form with glowing eyes.,White makeup with black accents and red around eyes or undead mask. Undead tabard. Usually well dressed in rotting finery.,250,Must Wear Rep,6,Genius,As skills.,8,"Entangle, Slow, Repel, Bind, Confine","Entangle, Slow, Repel, Bind",Weapons and Claws (Any),10,11,Drain,"Control greater undead by voice.
 Arcane Fear x5.
 Arcane paralysis x3.
 10 Elemental Ice x10. 
 20 Elemental Ice x5.
 30 Elemental Ice x2.
 Magice Create Undead x10.","No metabolism.
 Healed double by necromancy.
 Immune to alteration, command, ice, paralysis, poison, waylay.
 Only affected by Earth, Spell, Body weapon attacks.
 Resist Spell x10.
 Revive x1. (all monster abilities renew upon revive, PC skills do not)","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body after using revive skill.","May posssess PC skills, do not add character body.",Master(Greater),Undead Skeletal
LARP,Skeleton,2,Shambling Skeleton.,White makeup with black accents or undead mask. Undead tabard.,10,Must Wear Rep,0,Mindless,None.,0,None,None,Weapon and Claws (One Handed),2,0,Normal,None.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Half damage from weapon attacks.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.",Weapon master. Style master.,Fodder(Lesser),Undead Skeletal
LARP,"Skeleton, Warrior",5,Skeletal humanoid.,White makeup with black accents or undead mask. Undead tabard. Armor if available.,20,Must Wear Rep,0,Normal,As skills.,2,"Entangle, Slow, Repel",None,Weapon and Claws (One Handed),4,5,Normal,None.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Half damage from weapon attacks.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.","May possess PC skills, do not add character body.",Servant(Lesser),Undead Skeletal
LARP,"Skeleton, Giant",6,"Large, Shambling Skeleton.",White makeup with black accents or undead mask. Undead tabard.,25,Must Wear Rep,0,Low,None.,2,"Entangle, Slow, Repel",None,Weapons and Claws (Any),4,5,Normal,None.,"No metabolism.
 Healed double by necromancy.
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Half damage from weapon attacks.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.",Weapon master. Style master.,Lackey(Lesser),Undead Skeletal
LARP,"Skeleton, Champion",12,Skeletal humanoid covered in ice.,White makeup with black accents or undead mask. Undead tabard. Blue clothes if available.,55,Must Wear Rep,0,Normal,As skills.,4,"Entangle, Slow, Repel, Bind",None,Weapons and Claws (Any),6,7,Ice,"Control undead by voice.
 Magic Ice Storm x3.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Half damage from weapon attacks. 
 Resist Spell x2.","Immune to life. 
 Double damage from healing, flame.
 Turns to dust at 0 body.","May possess PC skills, do not add character body.",Minion(Greater),Undead Skeletal
LARP,"Skeleton, Warlord",22,Skeletal humanoid bathed in flame.,White makeup with black accents or undead mask. Undead tabard. Red clothes if available.,80,Must Wear Rep,0,High,As skills.,6,"Entangle, Slow, Repel, Bind",Entangle,Weapons and Claws (Any),8,9,Flame,Magic Dragon's Breath x5.,"No metabolism. 
 Healed double by necromancy.
 Immune to alteration, command, poison, paralysis, waylay.
 Half damage from weapon attacks.
 Resist Spell  x4.","Immune to life. 
 Double damage from ice, healing. 
 Turns to dust at 0 body.","May possess PC skills, do not add character body.",Overlord(Greater),Undead Skeletal
LARP,Barghast,14,Large rotting wolf.,Barghasts have the appearance of a canine in addition to undead makeup.,50,None,0,Animal,None.,6,"Entangle, Slow, Repel, Bind",Entangle,Claws (Any),8,9,Normal,"Arcane Fear x3.
 Magic Death x3. Must howl before throwing.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.",None.,Servant(Lesser),Undead Animal
LARP,Hound of the Dead,6,A rotting hound.,Hounds have the appearance of a canine in addition to undead makeup.,20,None,0,Animal,None.,2,"Entangle, Slow, Repel",None,Claws (One Handed),4,0,Normal,Magic Cause Critical Wounds x2.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.",None.,Lackey(Lesser),Undead Animal
LARP,Rot Worm,3,A large Rotting Worm.,White or grey undead makeup with white or grey tabard.,20,None,0,Mindless,None,0,None,None,Claws (One Handed),2,0,Disease,"Arcane Fear x1.
 Engulf x1.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.",None.,Fodder(Lesser),Undead Animal
LARP,"Vampire, Victim (Fledgling)",3,A pale humanoid.,May appear as any race.,20,Must Wear Rep,0,Normal,None,1,Entangle,None,Weapon and Claws (One Handed),3,4,Normal,Arcane Fear x1.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Resist Spell x1.","Immune to life. 
 Double damage from healing. 
 Drops to ground at 0 body and may not be healed back up. After one minute will turn to mist and disappear.
 Destroyed by sunlight.",None.,Fodder(Lesser),Undead Vampire
LARP,"Vampire, Thrall (Fledgling)",5,A pale humanoid.,May appear as any race.,20,Must Wear Rep,0,Normal,None,1,Entangle,None,Weapon and Claws (One Handed),3,4,Weakness,"10 Elemental Ice x1. 
 Arcane Fear x1.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Resist Spell x1.","Immune to life. 
 Double damage from healing. 
 Drops to ground at 0 body and may not be healed back up. After one minute will turn to mist and disappear.
 Destroyed by sunlight.",,Fodder(Lesser),Undead Vampire
LARP,"Vampire, Hireling (Fledgling)",8,A pale humanoid.,May appear as any race.,25,Must Wear Rep,0,Normal,None,1,Entangle,None,Weapon and Claws (One Handed),5,6,Weakness,Arcane Fear x2.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Resist Spell x2.","Immune to life. 
 Double damage from healing. 
 Drops to ground at 0 body and may not be healed back up. After one minute will turn to mist and disappear.
 Destroyed by sunlight.","Weapon master. 
 Style master. 
 Weapon proficiency +2. 
 Slay x1. 
 Parry x1. ^&",Lackey(Lesser),Undead Vampire
LARP,"Vampire, Warrior (Mature)",15,A pale humanoid.,May appear as any race.,40,Must Wear Rep,0,Normal,None,2,"Entangle, Slow, Repel",None,Weapon and Claws (One Handed),8,9,Wither,Arcane Fear x2.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal weapon attacks.
 Resist magic x2. 
 Phase x1.
 Gaseous Form x1.","Immune to life. 
 Double damage from healing. 
 Drops to ground at 0 body and may not be healed back up. After one minute will turn to mist and disappear.
 Destroyed by sunlight.","Weapon master. 
 Style master. 
 Weapon proficiency +4. 
 Slay x2. Improved Slay x2.
 Parry x2.
 Disarm x4. ^&",Lackey(Lesser),Undead Vampire
LARP,"Vampire, Champion (Mature)",20,A pale humanoid.,May appear as any race.,50,Must Wear Rep,0,Normal,None,2,"Entangle, Slow, Repel",None,Weapon and Claws (One Handed),10,11,Wither,Arcane Fear x3.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal and silver weapon attacks.
 Resist magic x3. 
 Phase x2.
 Gaseous Form x2.","Immune to life. 
 Double damage from healing. 
 Drops to ground at 0 body and may not be healed back up. After one minute will turn to mist and disappear.
 Destroyed by sunlight.","Weapon master. 
 Style master. 
 Weapon proficiency +6. 
 Slay x3. Improved Slay x3.
 Parry x3.
 Eviscerate x1. 
 Riposte x1. ^&
 Disarm x4.",Servant(Lesser),Undead Vampire
LARP,"Vampire, Bookworm (Fledgling)",8,A pale humanoid.,May appear as any race.,20,Must Wear Rep,0,Normal,4444321,1,Entangle,None,Weapon and Claws (One Handed),3,4,Weakness,Arcane Fear x2.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Resist Spell x2.","Immune to life. 
 Drops to ground at 0 body and may not be healed back up. After one minute will turn to mist and disappear.
 Destroyed by sunlight.","Read & write. 
 First aid & healing arts OR read magic.",Lackey(Lesser),Undead Vampire
LARP,"Vampire, Scholar (Mature)",15,A pale humanoid.,May appear as any race.,35,Must Wear Rep,0,Normal,44444432,2,"Entangle, Slow, Repel",None,Weapon and Claws (One Handed),4,5,Wither,Arcane Fear x2.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Reduced Damage: Maximum Damage 1 from normal weapon attacks.
 Resist Spell x2. 
 Phase x1.
 Gaseous Form x1.","Immune to life. 
 Double damage from healing. 
 Drops to ground at 0 body and may not be healed back up. After one minute will turn to mist and disappear.
 Destroyed by sunlight.","Read & write. 
 First aid & healing arts OR read magic.",Lackey(Lesser),Undead Vampire
LARP,"Vampire, Professor (Mature)",20,A pale humanoid.,May appear as any race.,40,Must Wear Rep,0,Normal,444444444,2,"Entangle, Slow, Repel",None,Weapon and Claws (One Handed),4,5,Wither,Arcane Fear x3.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay. 
Reduced Damage: Maximum Damage 1 from normal and silver weapon attacks.
 Resist Spell x3. 
 Phase x2.
 Gaseous Form x2.","Immune to life. 
 Double damage from healing. 
 Drops to ground at 0 body and may not be healed back up. After one minute will turn to mist and disappear.
 Destroyed by sunlight.","Read & write. 
 First aid & healing arts OR read magic.",Servant(Lesser),Undead Vampire
LARP,Gorgon,10,Humanoid figure (male or female) with snakes for hair.,Rubber snakes for hair.,20,Must Wear Rep,0,High,As skills.,1,Entangle,None,Weapons and Claws (Any),3,4,Weakness,Magic Paralysis x1.,"Acidic Skin. 
 Healed 10 Points by any poison attack.",30 Points of damage from Purify.,"May possess PC skills, do not add character body.",Minion(Greater),Humanoid
LARP,"Gorgon, Elite",10,Humanoid figure (male or female) with snakes for hair.,Rubber snakes for hair.,35,Must Wear Rep,0,High,As skills.,2,"Entangle, Slow, Repel",None,Weapons and Claws (Any),4,5,Drain,Arcane Paralysis x1.,"Acidic Skin. 
 Healed 10 Points by any poison attack.",30 Points of damage from Purify.,"May possess PC skills, do not add character body.",Minion(Greater),Humanoid
LARP,"Gorgon, Greater",15,Humanoid figure (male or female) with snakes for hair.,Rubber snakes for hair.,55,Must Wear Rep,0,High,As skills.,6,"Entangle, Slow, Repel, Bind",Entangle,Weapons and Claws (Any),8,9,Drain,Arcane Paralysis x2.,"Acidic Skin.
 Healed 10 Points by any poison attack.
 Immune to normal, silver weapon attacks.
 Immune to Waylay 2 or less.",30 Points of damage from Purify.,"May possess PC skills, do not add character body.",Overlord(Greater),Humanoid
LARP,Hag,7,Ugly humanoid.,Green skin with warts and stringy black wig. Warty nose and chin prosthetics if available.,25,Must Wear Rep,0,Normal,As skills.,2,"Entangle, Slow, Repel",None,Claws (Any),4,5,Sleep,"Arcane Weakness x2. 
 Arcane Destruction x2. 
 Gypsy Curse x3.","Immune to dominate.
 Resist Spell x2.",Killed by remove destruction spells.,"May possess PC skills (scholar only), do not add character body.",Minion(Greater),Humanoid
LARP,Sirine,5,Beautiful humanoid.,May appear as a female of any race.,20,Must Wear Rep,0,Normal,As skills.,0,None,None,Weapon (Any),0,0,Normal,"Arcane dominate x3.
 Arcane Sleep x3.","Immune to command.
Auto Bane Command",None.,"May possess PC skills, add character body.",Servant(Lesser),Humanoid
LARP,"Air Elemental, Shard",3,Small humanoid form made of air.,White makeup and white tabard. Lightning bolts on cheeks.,10,None,0,Normal,None.,0,None,None,Claws (One Handed),2,0,Lightning,10 Elemental Lightning x1.,"No metabolism.
 Healed by lightning.
 Immune to alteration, command, necromancy, paralysis, poison, waylay.","Double damage from stone.
 Immune to healing, life.
 Disappears at 0 body.",None.,Fodder(Lesser),"Elemental, Foundation"
LARP,"Air Elemental, Imp",4,Small humanoid form made of air.,White makeup and white tabard. Lightning bolts on cheeks.,20,None,0,Low,None.,1,Entangle,None,Claws (One Handed),3,0,Lightning,10 Elemental Lightning x3.,"No metabolism.
 Healed by lightning.
 Immune to alteration, command, necromancy, paralysis, poison, waylay.","Double damage from stone.
 Immune to healing, life.
 Disappears at 0 body.",None.,Lackey(Lesser),"Elemental, Foundation"
LARP,"Air Elemental, Adept",8,Humanoid form made of air.,White makeup and white tabard. Lightning bolts on cheeks.,35,None,0,Normal,None.,2,"Entangle, Slow, Repel",None,Claws (Any),4,5,Lightning,15 Elemental Lightning x3.,"No metabolism.
 Healed by lightning.
 Immune to alteration, command, necromancy, paralysis, poison, waylay.","Double damage from stone.
 Immune to healing, life.
 Disappears at 0 body.",None.,Servant(Lesser),"Elemental, Foundation"
LARP,"Air Elemental, Lord",14,Humanoid form made of air.,White makeup and white tabard. Lightning bolts on cheeks.,50,None,0,High,None.,3,"Entangle, Slow, Repel, Bind","Entangle, Slow, Repel",Claws (Any),5,6,Lightning,"25 Elemental Lightning x3.
 Channel spell Lightning Bolt x2.","No metabolism.
 Healed by lightning.
 Immune to alteration, command, necromancy, paralysis, poison, waylay.
 Resist Spell x1.","Double damage from stone.
 Immune to healing, life.
 Disappears at 0 body.",None.,Minion(Greater),"Elemental, Foundation"
LARP,"Air Elemental, Knight",16,Large humanoid form made of air.,White makeup and white tabard. Lightning bolts on cheeks.,55,None,0,High,As skills.,8,"Entangle, Slow, Repel, Bind, Confine","Entangle, Slow, Repel, Bind",Weapons and Claws (Any),10,11,Lightning,"30 Elemental Lightning x5.
 Channel spell Lightning Bolt x2.
 Channel spell Lightning Storm x2.","No metabolism.
 Healed by lightning.
 Immune to alteration, command, necromancy, paralysis, poison, waylay.
 Resist Spell x2. 
 Cloak Stone x1.","Double damage from stone.
 Immune to healing, life.
 Disappears at 0 body.","May possess PC skills, do not add character body.",Overlord(Greater),"Elemental, Foundation"
LARP,"Earth Elemental, Shard",3,Small humanoid form made of earth.,"Brown, black and/or grey makeup in stone pattern. Brown, black or grey tabard.",10,None,0,Normal,None.,0,None,None,Claws (One Handed),2,0,Stone,10 Elemental Stone x1.,"No metabolism.
 Healed by stone.
 Immune to alteration, command, necromancy, paralysis, poison, waylay.","Double damage from lightning.
 Immune to healing, life.
 Disappears at 0 body.",None.,Fodder(Lesser),"Elemental, Foundation"
LARP,"Earth Elemental, Imp",4,Small humanoid form made of earth.,"Brown, black and/or grey makeup in stone pattern. Brown, black or grey tabard.",20,None,0,Low,None.,1,Entangle,None,Claws (One Handed),3,0,Stone,10 Elemental Stone x3.,"No metabolism.
 Healed by stone.
 Immune to alteration, command, necromancy, paralysis, poison, waylay.","Double damage from lightning.
 Immune to healing, life.
 Disappears at 0 body.",None.,Lackey(Lesser),"Elemental, Foundation"
LARP,"Earth Elemental, Adept",8,Humanoid form made of earth.,"Brown, black and/or grey makeup in stone pattern. Brown, black or grey tabard.",35,None,0,Normal,None.,2,"Entangle, Slow, Repel",None,Claws (Any),4,5,Stone,15 Elemental Stone x3.,"No metabolism.
 Healed by stone.
 Immune to alteration, command, necromancy, paralysis, poison, waylay.","Double damage from lightning.
 Immune to healing, life.
 Disappears at 0 body.",None.,Servant(Lesser),"Elemental, Foundation"
